committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00492421,NANCY PELOSI VICTORY FUND,2019,Q1,2.01909E+17,21B,SB21B-787,1350746,ORG,ORGANIZATION,,,"BANK OF AMERICA, N.A.",DC,,,,,GENERIC CMTE. BANK FEES,,,1/15/2019 0:00,61.38,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,43:42.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,N,,J,F3X,4.09052E+18,WASHINGTON,20006,OTHER,,2020,SB,4.09062E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909059163146866,Other Federal Operating Expenditures,,,,,,
C00003855,"NATIONAL CONFECTIONERS ASSOCIATION OF THE UNITED STATES, INC. POLITICAL ACTION COMMITTEE (CANDY PAC)",2019,M9,2.01909E+17,21B,BB50DA228D38943FEB10,1350790,ORG,ORGANIZATION,,,SUNTRUST BANK,DC,,,,,BANK FEES,,,8/20/2019 0:00,35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,43:42.6,,,,0,,,,,,,,,,,,Q,T,B,F3X,4.09052E+18,WASHINGTON,200073714,OTHER,,2020,SB,4.09062E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909059163152091,Other Federal Operating Expenditures,,,,,,
C00672683,SUPER INDIE PAC,2019,TER,2.01909E+17,21B,EXPB162,1350872,ORG,ORGANIZATION,,,BANK OF AMERICA,FL,,,,,BANK FEES,,,7/8/2019 0:00,31,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,44:00.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,O,,U,F3X,4.09062E+18,TAMPA,33622,OTHER,,2020,SB,4.09062E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909069163156317,Other Federal Operating Expenditures,,,,,,
C00672683,SUPER INDIE PAC,2019,TER,2.01909E+17,21B,EXPB167,1350872,ORG,ORGANIZATION,,,BANK OF AMERICA,FL,,,,,BANK FEES,,,8/7/2019 0:00,15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,44:00.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,O,,U,F3X,4.09062E+18,TAMPA,33622,OTHER,,2020,SB,4.09062E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909069163156317,Other Federal Operating Expenditures,,,,,,
C00672683,SUPER INDIE PAC,2019,TER,2.01909E+17,21B,EXPB163,1350872,ORG,ORGANIZATION,,,BANK OF AMERICA,FL,,,,,BANK FEES,,,8/8/2019 0:00,16,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,44:00.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,O,,U,F3X,4.09062E+18,TAMPA,33622,OTHER,,2020,SB,4.09062E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909069163156318,Other Federal Operating Expenditures,,,,,,
C00672683,SUPER INDIE PAC,2019,TER,2.01909E+17,21B,EXPB168,1350872,ORG,ORGANIZATION,,,BANK OF AMERICA,FL,,,,,BANK FEES,,,8/27/2019 0:00,15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,44:00.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,O,,U,F3X,4.09062E+18,TAMPA,33622,OTHER,,2020,SB,4.09062E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909069163156318,Other Federal Operating Expenditures,,,,,,
C00501106,ALCOA CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,2019,M9,2.01909E+17,21B,B5F7D99460E4842C7801,1351257,ORG,ORGANIZATION,,,PNC BANK,PA,,,,,BANK FEES,,,8/30/2019 0:00,46.71,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,41:54.0,,,,0,,,,,,,,,,,,Q,C,B,F3X,4.09092E+18,PITTSBURGH,152193128,OTHER,,2020,SB,4.09102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909099163207692,Other Federal Operating Expenditures,,,,,,
C00121368,EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC),2019,M9,2.01909E+17,21B,D103486,1351308,ORG,ORGANIZATION,,,BANK OF AMERICA,TX,,,,,BANK FEES,,,8/8/2019 0:00,15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,41:54.1,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,C,B,F3X,4.09102E+18,HOUSTON,77210,OTHER,,2020,SB,4.09102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163208552,Other Federal Operating Expenditures,,,,,,
C00687558,RISING PHOENIX HOLDINGS CORPORATION POLITICAL ACTION COMMITTEE,2019,M9,2.01909E+17,29,SB29.4183,1351312,PAC,POLITICAL ACTION COMMITTEE,C00687558,,RISING PHOENIX HOLDINGS CORPORATION POLITICAL ACTION COMMITTEE,NY,,,,,BANK FEES,,,8/31/2019 0:00,100,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,41:54.1,,,,0,,,,,,,,,,,,N,C,U,F3X,4.09102E+18,UTICA,13502,OTHER,,2020,SB,4.09102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163208687,Other Disbursements,,,,,,
C00700377,PRA GROUP INC. POLITICAL ACTION COMMITTEE (PRA GROUP PAC),2019,M9,2.01909E+17,21B,SB21B.4133,1351459,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,BANK FEES,,,8/15/2019 0:00,104.29,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,41:54.1,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,N,C,U,F3X,4.09102E+18,CHARLOTTE,28255,OTHER,,2020,SB,4.09102E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163214722,Other Federal Operating Expenditures,,,,,,
C00035618,VERMONT REPUBLICAN FEDERAL ELECTIONS COMMITTEE,2019,M9,2.01909E+17,21B,SB21B.32919,1351451,ORG,ORGANIZATION,,,FIRST VIRGINIA COMMUNITY BANK,VA,,,,,BANK FEES,,,8/1/2019 0:00,75.26,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,Y,,U,F3X,4.09102E+18,FAIRFAX,22030,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163214546,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17147,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/7/2019 0:00,26.37,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215040,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17148,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/8/2019 0:00,10.7,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215040,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17149,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/14/2019 0:00,6.52,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215040,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17153,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/16/2019 0:00,11.98,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215041,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17154,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/21/2019 0:00,40.16,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215041,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17156,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/23/2019 0:00,19.03,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215041,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17158,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/28/2019 0:00,6.13,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215042,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17159,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/29/2019 0:00,28.88,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215042,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17160,1351489,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,BANK FEES,,,8/30/2019 0:00,2.16,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,BATON ROUGE,70884,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215042,Other Federal Operating Expenditures,,,,,,
C00412569,DENTON COUNTY REPUBLICAN VICTORY FUND,2019,M9,2.01909E+17,21B,SB21B.17145,1351489,ORG,ORGANIZATION,,,CARDCONNECT,PA,,,,,BANK FEES,,,8/5/2019 0:00,7,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:15.1,,,,0,,,,,,,,,,,,X,M,U,F3X,4.09112E+18,KING OF PRUSSIA,19406,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909109163215043,Other Federal Operating Expenditures,,,,,,
C00350744,"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",2019,M9,2.01909E+17,21B,13616407,1351497,ORG,ORGANIZATION,,,CONGRESSIONAL BANK,MD,,,,,BANK FEES,,,8/30/2019 0:00,30,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:38.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,C,B,F3X,4.09112E+18,POTOMAC,20854,OTHER,BANK FEES,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909119163215449,Other Federal Operating Expenditures,,,,,,
C00172296,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY & MEDICARE PAC,2019,M9,2.01909E+17,21B,25211274,1351573,ORG,ORGANIZATION,,,BANK OF AMERICA,DC,,,,,BANK FEES,,,8/31/2019 0:00,106.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:38.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,M,B,F3X,4.09112E+18,WASHINGTON,20005,OTHER,BANK FEES,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909119163216127,Other Federal Operating Expenditures,,,,,,
C00240457,SOCIETY FOR RELIEF OF DISTRESSED AND DECAYED PILOTS POLITICAL ACTION COMMITTEE,2019,M9,2.01909E+17,21B,BF11211EB7B8E449089E,1351594,ORG,ORGANIZATION,,,PNC BANK,PA,,,,,BANK FEES,,,8/30/2019 0:00,23.13,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:38.7,,,,0,,,,,,,,,,,,Q,M,U,F3X,4.09112E+18,PHILADELPHIA,19107,OTHER,,2020,SB,4.09112E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909119163217108,Other Federal Operating Expenditures,,,,,,
C00193441,ILLINOIS AGRICULTURAL ASSOCIATION ACTIVATOR POLITICAL INVOLVEMENT FUND (FED) 'ACTIVATOR'/'ILLINOIS FARM BUREAU ACTIVATOR',2019,MY,2.01909E+17,21B,SB21B.13725,1351498,ORG,ORGANIZATION,,,COMMERCE BANK,IL,,,,,BANK FEES,,,2/11/2019 0:00,384.05,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:01.5,,,,0,,,,,,,,,,,,Q,M,B,F3X,4.09112E+18,BLOOMINGTON,61701,OTHER,,2020,SB,4.09122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909119163215470,Other Federal Operating Expenditures,,,,,,
C00193441,ILLINOIS AGRICULTURAL ASSOCIATION ACTIVATOR POLITICAL INVOLVEMENT FUND (FED) 'ACTIVATOR'/'ILLINOIS FARM BUREAU ACTIVATOR',2019,MY,2.01909E+17,21B,SB21B.13726,1351498,ORG,ORGANIZATION,,,COMMERCE BANK,IL,,,,,BANK FEES,,,5/6/2019 0:00,358.01,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:01.5,,,,0,,,,,,,,,,,,Q,M,B,F3X,4.09112E+18,BLOOMINGTON,61701,OTHER,,2020,SB,4.09122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909119163215470,Other Federal Operating Expenditures,,,,,,
C00396671,HARDWOOD FEDERATION-PAC INC,2019,M9,2.01909E+17,21B,SB21B.10756,1351701,ORG,ORGANIZATION,,,SUNTRUST BANK,FL,,,,,BANK FEES,,,8/12/2019 0:00,76.46,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:01.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,T,B,F3X,4.09122E+18,ORLANDO,32897,OTHER,,2020,SB,4.09122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163219098,Other Federal Operating Expenditures,,,,,,
C00396671,HARDWOOD FEDERATION-PAC INC,2019,M9,2.01909E+17,21B,SB21B.10758,1351701,ORG,ORGANIZATION,,,SUNTRUST BANK,FL,,,,,BANK FEES,,,8/12/2019 0:00,9.95,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:01.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,T,B,F3X,4.09122E+18,ORLANDO,32897,OTHER,,2020,SB,4.09122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163219098,Other Federal Operating Expenditures,,,,,,
C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE",2019,M9,2.01909E+17,21B,BEA0983E51A434F67ABC,1351713,ORG,ORGANIZATION,,,BANK OF AMERICA,GA,,,,,BANK FEES,,,8/15/2019 0:00,68.27,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:01.6,,,,0,,,,,,,,,,,,Q,C,U,F3X,4.09122E+18,ATLANTA,303082219,OTHER,,2020,SB,4.09122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163219374,Other Federal Operating Expenditures,,,,,,
C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,2019,M9,2.01909E+17,21B,V4FDA46927B9DB6EC135,1351748,ORG,ORGANIZATION,,,FIFTH THIRD,OH,,,,,BANK FEES,,,8/9/2019 0:00,54.9,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:01.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,M,B,F3X,4.09122E+18,CINCINNATI,45263,OTHER,,2020,SB,4.09122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163224899,Other Federal Operating Expenditures,,,,,,
C00388975,XL AMERICA INC POLITICAL ACTION COMMITTEE,2019,MY,2.01908E+17,21B,,1351841,,,,,JP MORGAN CHASE,OH,,,,,BANK SERVICE FEES,,,6/28/2019 0:00,928.76,,,,,,,,,,,,,O,,,,A,ADD,ITEMIZED DISBURSEMENTS,40:07.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,N,C,U,F3X,1.08052E+18,COLUMBUS,432182051,OTHER,,2020,SB,2.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201908050300291242,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,B909FE94B64EA480199B,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,4.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218621,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,BEA73BBBD7FB84D1AA33,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,4.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218621,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,BDB7B3C2F7A5C45C1B32,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,35.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218621,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,BA02080BB53AA4105B4B,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,2.89,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218622,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,BF62AA131FF6E4281AE5,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,350.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218622,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,B8D4F7650686147B5A88,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,1.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218622,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,BC8F567E97F854E379B7,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,12.55,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218623,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,B797BCBB5FAA64AD9B4A,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,0.9,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218623,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,B25D6F8AF79724FD3A6B,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,35.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218623,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,BC7AB966F48664065963,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,12.55,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218624,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,B21A708885D714DC59F7,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,1.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218624,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,B9100980434F04CFB921,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,1.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218624,Other Federal Operating Expenditures,,,,,,
C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,2019,M5,2.01909E+17,21B,B95EDAA418E154E5AB97,1351686,ORG,ORGANIZATION,,,ANEDOT.COM,LA,,,,,BANK FEES,,,4/1/2019 0:00,4.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,40:29.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4.09122E+18,BATON ROUGE,708844314,OTHER,,2020,SB,4.09132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201909129163218625,Other Federal Operating Expenditures,,,,,,
